,Data Medicao,PRECIPITACAO TOTAL MENSAL(mm),TEMPERATURA MEDIA MENSAL(°C),Nome
15166,2018-01-31,118,"26,481317",RIO DE JANEIRO - FORTE DE COPACABANA
15167,2018-02-28,136,"26,405952",RIO DE JANEIRO - FORTE DE COPACABANA
15168,2018-03-31,"111,2","26,836425",RIO DE JANEIRO - FORTE DE COPACABANA
15169,2018-04-30,"51,2","24,266389",RIO DE JANEIRO - FORTE DE COPACABANA
15170,2018-05-31,24,"22,580914",RIO DE JANEIRO - FORTE DE COPACABANA
15171,2018-06-30,57,"22,260556",RIO DE JANEIRO - FORTE DE COPACABANA
15172,2018-07-31,"23,2","22,498118",RIO DE JANEIRO - FORTE DE COPACABANA
15173,2018-08-31,"75,4","20,884765",RIO DE JANEIRO - FORTE DE COPACABANA
15174,2018-09-30,48,"22,440556",RIO DE JANEIRO - FORTE DE COPACABANA
15175,2018-10-31,"81,2","22,937634",RIO DE JANEIRO - FORTE DE COPACABANA
15176,2018-11-30,"197,8","22,733611",RIO DE JANEIRO - FORTE DE COPACABANA
15177,2018-12-31,"81,4","25,33414",RIO DE JANEIRO - FORTE DE COPACABANA
15178,2019-01-31,49,"27,530108",RIO DE JANEIRO - FORTE DE COPACABANA
15179,2019-02-28,"297,2","26,761458",RIO DE JANEIRO - FORTE DE COPACABANA
15180,2019-03-31,"396,2","26,577016",RIO DE JANEIRO - FORTE DE COPACABANA
15181,2019-04-30,"378,6","26,140139",RIO DE JANEIRO - FORTE DE COPACABANA
15182,2019-05-31,"115,8","24,554374",RIO DE JANEIRO - FORTE DE COPACABANA
15183,2019-06-30,"64,4","23,475972",RIO DE JANEIRO - FORTE DE COPACABANA
15184,2019-07-31,"42,6","21,777823",RIO DE JANEIRO - FORTE DE COPACABANA
15185,2019-08-31,"77,8","21,171505",RIO DE JANEIRO - FORTE DE COPACABANA
15186,2019-09-30,"91,8","21,836944",RIO DE JANEIRO - FORTE DE COPACABANA
15187,2019-10-31,"58,8","23,560081",RIO DE JANEIRO - FORTE DE COPACABANA
15188,2019-11-30,"101,2","22,313889",RIO DE JANEIRO - FORTE DE COPACABANA
15189,2019-12-31,"83,8","24,205528",RIO DE JANEIRO - FORTE DE COPACABANA
15190,2020-03-31,"114,6","24,483199",RIO DE JANEIRO - FORTE DE COPACABANA
15191,2020-04-30,31,"23,439861",RIO DE JANEIRO - FORTE DE COPACABANA
15192,2020-05-31,"127,8","22,443683",RIO DE JANEIRO - FORTE DE COPACABANA
15193,2020-06-30,"18,2","23,078973",RIO DE JANEIRO - FORTE DE COPACABANA
15194,2020-07-31,"92,4","22,552957",RIO DE JANEIRO - FORTE DE COPACABANA
15195,2020-08-31,40,"21,949022",RIO DE JANEIRO - FORTE DE COPACABANA
15196,2020-09-30,"118,2","23,920417",RIO DE JANEIRO - FORTE DE COPACABANA
15197,2020-10-31,109,"23,314382",RIO DE JANEIRO - FORTE DE COPACABANA
15198,2020-11-30,"114,4","23,074583",RIO DE JANEIRO - FORTE DE COPACABANA
15199,2020-12-31,"171,6","24,995699",RIO DE JANEIRO - FORTE DE COPACABANA
15200,2021-01-31,"67,2","25,641532",RIO DE JANEIRO - FORTE DE COPACABANA
15201,2021-02-28,"91,4","25,104613",RIO DE JANEIRO - FORTE DE COPACABANA
15202,2021-03-31,"90,6","26,312769",RIO DE JANEIRO - FORTE DE COPACABANA
15203,2021-04-30,"210,6","23,942917",RIO DE JANEIRO - FORTE DE COPACABANA
15204,2021-05-31,"121,6","22,777419",RIO DE JANEIRO - FORTE DE COPACABANA
15205,2021-06-30,77,"21,718195",RIO DE JANEIRO - FORTE DE COPACABANA
15206,2021-07-31,"29,6","20,600275",RIO DE JANEIRO - FORTE DE COPACABANA
15207,2021-08-31,49,"21,687231",RIO DE JANEIRO - FORTE DE COPACABANA
15208,2021-09-30,"26,2","21,835972",RIO DE JANEIRO - FORTE DE COPACABANA
15209,2021-10-31,"128,4","20,654815",RIO DE JANEIRO - FORTE DE COPACABANA
15210,2021-11-30,110,"21,491685",RIO DE JANEIRO - FORTE DE COPACABANA
15211,2021-12-31,"195,2","24,017876",RIO DE JANEIRO - FORTE DE COPACABANA
15212,2022-01-31,"132,6","25,10672",RIO DE JANEIRO - FORTE DE COPACABANA
15213,2022-02-28,"61,4","25,499702",RIO DE JANEIRO - FORTE DE COPACABANA
15214,2022-03-31,"8,2","26,098656",RIO DE JANEIRO - FORTE DE COPACABANA
15215,2022-04-30,"204,8","24,558889",RIO DE JANEIRO - FORTE DE COPACABANA
15216,2022-05-31,81,"22,896944",RIO DE JANEIRO - FORTE DE COPACABANA
15217,2022-06-30,"82,4","20,944583",RIO DE JANEIRO - FORTE DE COPACABANA
15218,2022-07-31,"45,8","22,707258",RIO DE JANEIRO - FORTE DE COPACABANA
15219,2022-08-31,75,"21,406452",RIO DE JANEIRO - FORTE DE COPACABANA
15220,2022-09-30,"145,2","20,793333",RIO DE JANEIRO - FORTE DE COPACABANA
15221,2022-10-31,"28,8","23,562222",RIO DE JANEIRO - FORTE DE COPACABANA
15222,2022-11-30,116,"23,068194",RIO DE JANEIRO - FORTE DE COPACABANA
15223,2022-12-31,"146,2","23,818683",RIO DE JANEIRO - FORTE DE COPACABANA
15224,2023-01-31,"166,2","25,299328",RIO DE JANEIRO - FORTE DE COPACABANA
15225,2023-02-28,189,"26,499702",RIO DE JANEIRO - FORTE DE COPACABANA
15226,2023-03-31,"90,8","26,27621",RIO DE JANEIRO - FORTE DE COPACABANA
15227,2023-04-30,134,"24,285556",RIO DE JANEIRO - FORTE DE COPACABANA
15228,2023-05-31,"87,2","22,755108",RIO DE JANEIRO - FORTE DE COPACABANA
15229,2023-06-30,"20,4","22,341944",RIO DE JANEIRO - FORTE DE COPACABANA
15230,2023-07-31,"29,2","21,596231",RIO DE JANEIRO - FORTE DE COPACABANA
15231,2018-01-31,"92,4","24,917824",AFONSO CLAUDIO
15232,2018-02-28,265,"23,6921",AFONSO CLAUDIO
15233,2018-05-31,"64,4","20,119892",AFONSO CLAUDIO
15234,2018-06-30,"7,6","19,706805",AFONSO CLAUDIO
15235,2018-07-31,"5,2","19,000806",AFONSO CLAUDIO
15236,2018-08-31,"35,4","19,96828",AFONSO CLAUDIO
15237,2018-09-30,"27,6","21,449722",AFONSO CLAUDIO
15238,2018-10-31,"65,6","22,676075",AFONSO CLAUDIO
15239,2018-11-30,75,"22,651389",AFONSO CLAUDIO
15240,2018-12-31,"235,4","23,563172",AFONSO CLAUDIO
15241,2019-01-31,"16,4","25,367608",AFONSO CLAUDIO
15242,2019-02-28,97,"25,040625",AFONSO CLAUDIO
15243,2019-03-31,"190,6","24,39879",AFONSO CLAUDIO
15244,2019-04-30,"34,6","23,655833",AFONSO CLAUDIO
15245,2019-07-31,"4,6","18,979321",AFONSO CLAUDIO
15246,2019-08-31,"9,6","19,834274",AFONSO CLAUDIO
15247,2019-09-30,"35,2","22,005827",AFONSO CLAUDIO
15248,2019-10-31,"44,2","23,23078",AFONSO CLAUDIO
15249,2019-11-30,"167,8","23,162639",AFONSO CLAUDIO
15250,2019-12-31,"174,6","23,593011",AFONSO CLAUDIO
15251,2020-01-31,"278,2","24,108736",AFONSO CLAUDIO
15252,2020-02-29,"149,6","24,256322",AFONSO CLAUDIO
15253,2020-03-31,"186,2","22,861564",AFONSO CLAUDIO
15254,2021-03-31,112,"23,690643",AFONSO CLAUDIO
15255,2021-04-30,"48,4","21,809515",AFONSO CLAUDIO
15256,2021-05-31,"1,4","20,437918",AFONSO CLAUDIO
15257,2021-06-30,"21,2","18,892614",AFONSO CLAUDIO
15258,2021-07-31,",2","18,460611",AFONSO CLAUDIO
15259,2021-08-31,3,"19,874322",AFONSO CLAUDIO
15260,2021-10-31,"188,4","21,981597",AFONSO CLAUDIO
15261,2021-11-30,"218,2","21,87625",AFONSO CLAUDIO
15262,2021-12-31,"227,2","22,702823",AFONSO CLAUDIO
15263,2022-01-31,"205,8","24,266532",AFONSO CLAUDIO
15264,2022-05-31,"17,8","19,988844",AFONSO CLAUDIO
15265,2022-06-30,",6","18,700139",AFONSO CLAUDIO
15266,2022-07-31,"6,6","19,157392",AFONSO CLAUDIO
15267,2022-08-31,25,"19,426613",AFONSO CLAUDIO
15268,2022-09-30,24,"20,417222",AFONSO CLAUDIO
15269,2022-10-31,63,"23,14328",AFONSO CLAUDIO
15270,2022-11-30,"162,4","21,847361",AFONSO CLAUDIO
15271,2022-12-31,"239,6","22,393683",AFONSO CLAUDIO
15272,2023-01-31,"421,8","23,539113",AFONSO CLAUDIO
15273,2023-02-28,"9,6","24,8125",AFONSO CLAUDIO
15274,2023-03-31,"38,4","24,371102",AFONSO CLAUDIO
15275,2023-04-30,"88,2","22,624444",AFONSO CLAUDIO
15276,2023-05-31,"54,4","20,185081",AFONSO CLAUDIO
15277,2023-06-30,"10,6","19,024722",AFONSO CLAUDIO
15278,2023-07-31,"13,6","19,169758",AFONSO CLAUDIO
15279,2018-01-31,"220,4","26,192876",SILVA JARDIM
15280,2018-04-30,"129,8","23,615555",SILVA JARDIM
15281,2018-05-31,90,"21,200269",SILVA JARDIM
15282,2018-06-30,24,"20,498194",SILVA JARDIM
15283,2018-07-31,"27,6","20,498253",SILVA JARDIM
15284,2018-08-31,"87,6","20,236425",SILVA JARDIM
15285,2018-09-30,"53,4","22,216389",SILVA JARDIM
15286,2018-10-31,152,"23,245027",SILVA JARDIM
15287,2018-11-30,"293,8","24,11875",SILVA JARDIM
15288,2018-12-31,"207,8","25,305107",SILVA JARDIM
15289,2019-01-31,"45,8","27,888172",SILVA JARDIM
15290,2019-02-28,279,"26,40372",SILVA JARDIM
15291,2019-03-31,"249,6","25,582796",SILVA JARDIM
15292,2019-04-30,"188,2","24,787639",SILVA JARDIM
15293,2019-05-31,"252,6","23,215054",SILVA JARDIM
15294,2019-06-30,"37,6","21,523611",SILVA JARDIM
15295,2019-07-31,39,"19,41707",SILVA JARDIM
15296,2019-08-31,"54,8","19,746237",SILVA JARDIM
15297,2019-09-30,"126,6","21,987083",SILVA JARDIM
15298,2019-10-31,59,"23,905376",SILVA JARDIM
15299,2019-11-30,"212,6","23,680139",SILVA JARDIM
15300,2019-12-31,"176,4","25,144624",SILVA JARDIM
15301,2020-01-31,"347,8","25,727688",SILVA JARDIM
15302,2020-02-29,"424,8","25,383477",SILVA JARDIM
15303,2020-03-31,"386,6","24,090591",SILVA JARDIM
15304,2020-04-30,"64,8","22,76125",SILVA JARDIM
15305,2020-05-31,"106,6","20,208602",SILVA JARDIM
15306,2020-06-30,33,"20,907083",SILVA JARDIM
15307,2020-07-31,"38,6","20,280376",SILVA JARDIM
15308,2020-08-31,"74,2","20,457258",SILVA JARDIM
15309,2020-09-30,"170,2","23,613611",SILVA JARDIM
15310,2020-10-31,"171,8","23,716263",SILVA JARDIM
15311,2020-11-30,203,"23,487222",SILVA JARDIM
15312,2020-12-31,314,"25,414382",SILVA JARDIM
15313,2021-01-31,"195,8","26,892339",SILVA JARDIM
15314,2021-02-28,"128,4","25,366821",SILVA JARDIM
15315,2021-03-31,"217,8","25,775269",SILVA JARDIM
15316,2021-04-30,"86,8","22,911667",SILVA JARDIM
15317,2021-05-31,"104,8","21,373253",SILVA JARDIM
15318,2021-06-30,"22,2","20,112778",SILVA JARDIM
15319,2021-07-31,"11,4","18,292608",SILVA JARDIM
15320,2021-08-31,"88,6","20,101344",SILVA JARDIM
15321,2021-09-30,"59,2","22,563194",SILVA JARDIM
15322,2021-10-31,"175,8","21,826882",SILVA JARDIM
15323,2021-11-30,"163,2","22,538611",SILVA JARDIM
15324,2021-12-31,"256,4","24,14664",SILVA JARDIM
15325,2022-01-31,"272,4","26,022446",SILVA JARDIM
15326,2022-02-28,"240,6","25,324554",SILVA JARDIM
15327,2022-03-31,"57,2","26,451882",SILVA JARDIM
15328,2022-04-30,"186,2","23,919722",SILVA JARDIM
15329,2022-05-31,"85,8","20,92836",SILVA JARDIM
15330,2022-06-30,"46,2","19,270453",SILVA JARDIM
15331,2022-07-31,"32,2","20,19328",SILVA JARDIM
15332,2022-08-31,77,"19,820331",SILVA JARDIM
15333,2022-09-30,120,"20,330833",SILVA JARDIM
15334,2022-10-31,"58,6","23,625941",SILVA JARDIM
15335,2022-11-30,"188,6","22,612222",SILVA JARDIM
15336,2022-12-31,"175,6","24,46129",SILVA JARDIM
15337,2023-01-31,226,"25,381855",SILVA JARDIM
15338,2023-02-28,192,"26,720982",SILVA JARDIM
15339,2023-03-31,"30,2","26,286913",SILVA JARDIM
15340,2023-04-30,"190,4","23,415924",SILVA JARDIM
15341,2023-05-31,28,"21,275861",SILVA JARDIM
15342,2023-06-30,"30,8","19,833333",SILVA JARDIM
15343,2023-07-31,"58,2","19,781048",SILVA JARDIM
15344,2018-01-31,"249,4","26,328091",SAQUAREMA - SAMPAIO CORREIA
15345,2018-02-28,"178,8","25,454911",SAQUAREMA - SAMPAIO CORREIA
15346,2018-03-31,170,"26,072581",SAQUAREMA - SAMPAIO CORREIA
15347,2018-05-31,"72,4","21,665457",SAQUAREMA - SAMPAIO CORREIA
15348,2018-06-30,69,"20,925972",SAQUAREMA - SAMPAIO CORREIA
15349,2018-07-31,"15,6","20,882661",SAQUAREMA - SAMPAIO CORREIA
15350,2018-08-31,"204,8","20,465457",SAQUAREMA - SAMPAIO CORREIA
15351,2018-09-30,83,"22,090694",SAQUAREMA - SAMPAIO CORREIA
15352,2018-10-31,"119,8","23,192473",SAQUAREMA - SAMPAIO CORREIA
15353,2018-11-30,"220,4","24,335417",SAQUAREMA - SAMPAIO CORREIA
15354,2018-12-31,"69,4","25,414247",SAQUAREMA - SAMPAIO CORREIA
15355,2019-01-31,"33,6","28,310484",SAQUAREMA - SAMPAIO CORREIA
15356,2019-02-28,149,"26,275149",SAQUAREMA - SAMPAIO CORREIA
15357,2019-03-31,"182,6","25,942742",SAQUAREMA - SAMPAIO CORREIA
15358,2019-04-30,312,"24,955278",SAQUAREMA - SAMPAIO CORREIA
15359,2019-05-31,158,"23,237634",SAQUAREMA - SAMPAIO CORREIA
15360,2019-06-30,"58,2","21,961111",SAQUAREMA - SAMPAIO CORREIA
15361,2019-07-31,"60,2","20,06707",SAQUAREMA - SAMPAIO CORREIA
15362,2019-08-31,157,"20,335081",SAQUAREMA - SAMPAIO CORREIA
15363,2019-09-30,205,"22,039028",SAQUAREMA - SAMPAIO CORREIA
15364,2019-10-31,"66,6","24,094892",SAQUAREMA - SAMPAIO CORREIA
15365,2019-11-30,148,"23,582361",SAQUAREMA - SAMPAIO CORREIA
15366,2019-12-31,"121,2","25,064642",SAQUAREMA - SAMPAIO CORREIA
15367,2020-01-31,"204,6","26,092411",SAQUAREMA - SAMPAIO CORREIA
15368,2020-02-29,"187,4","25,827778",SAQUAREMA - SAMPAIO CORREIA
15369,2020-03-31,191,"24,221505",SAQUAREMA - SAMPAIO CORREIA
15370,2020-04-30,"40,6","22,949861",SAQUAREMA - SAMPAIO CORREIA
15371,2020-05-31,"121,6","20,805241",SAQUAREMA - SAMPAIO CORREIA
15372,2021-02-28,"58,8","25,451488",SAQUAREMA - SAMPAIO CORREIA
15373,2021-03-31,161,"25,842304",SAQUAREMA - SAMPAIO CORREIA
15374,2021-04-30,"95,6","23,031987",SAQUAREMA - SAMPAIO CORREIA
15375,2021-05-31,"186,2","21,195565",SAQUAREMA - SAMPAIO CORREIA
15376,2021-06-30,"30,6","20,393459",SAQUAREMA - SAMPAIO CORREIA
15377,2021-07-31,"17,6","19,36279",SAQUAREMA - SAMPAIO CORREIA
15378,2021-08-31,"87,2","21,200444",SAQUAREMA - SAMPAIO CORREIA
15379,2021-09-30,"53,4","22,570937",SAQUAREMA - SAMPAIO CORREIA
15380,2021-10-31,"189,4","21,772137",SAQUAREMA - SAMPAIO CORREIA
15381,2021-11-30,"180,6","22,361993",SAQUAREMA - SAMPAIO CORREIA
15382,2021-12-31,"264,6","24,203904",SAQUAREMA - SAMPAIO CORREIA
15383,2022-01-31,207,"26,358485",SAQUAREMA - SAMPAIO CORREIA
15384,2022-02-28,"162,2","25,222813",SAQUAREMA - SAMPAIO CORREIA
15385,2022-03-31,"89,6","26,653763",SAQUAREMA - SAMPAIO CORREIA
15386,2022-04-30,444,"23,918056",SAQUAREMA - SAMPAIO CORREIA
15387,2022-05-31,"79,4","21,543952",SAQUAREMA - SAMPAIO CORREIA
15388,2022-06-30,"97,6","19,514305",SAQUAREMA - SAMPAIO CORREIA
15389,2022-07-31,35,"21,151075",SAQUAREMA - SAMPAIO CORREIA
15390,2022-08-31,"111,4","20,639247",SAQUAREMA - SAMPAIO CORREIA
15391,2022-09-30,"179,2","20,459444",SAQUAREMA - SAMPAIO CORREIA
15392,2022-10-31,"47,6","23,75793",SAQUAREMA - SAMPAIO CORREIA
15393,2022-11-30,323,"22,526667",SAQUAREMA - SAMPAIO CORREIA
15394,2022-12-31,"217,8","24,440422",SAQUAREMA - SAMPAIO CORREIA
15395,2023-01-31,"268,4","25,602899",SAQUAREMA - SAMPAIO CORREIA
15396,2023-02-28,352,"26,779723",SAQUAREMA - SAMPAIO CORREIA
15397,2023-03-31,"13,8","26,176104",SAQUAREMA - SAMPAIO CORREIA
15398,2023-04-30,"197,4","23,532792",SAQUAREMA - SAMPAIO CORREIA
15399,2023-05-31,66,"21,831159",SAQUAREMA - SAMPAIO CORREIA
15400,2023-06-30,"47,2","20,2811",SAQUAREMA - SAMPAIO CORREIA
15401,2023-07-31,"73,6","20,513546",SAQUAREMA - SAMPAIO CORREIA
15402,2018-01-31,"256,8","22,64086",SAO PAULO - MIRANTE
15403,2018-02-28,"104,2","22,142262",SAO PAULO - MIRANTE
15404,2018-03-31,"229,6","23,497177",SAO PAULO - MIRANTE
15405,2018-04-30,"27,6","21,138333",SAO PAULO - MIRANTE
15406,2018-05-31,"11,6","19,063575",SAO PAULO - MIRANTE
15407,2018-06-30,"14,8","18,462083",SAO PAULO - MIRANTE
15408,2018-07-31,"23,2","18,547177",SAO PAULO - MIRANTE
15409,2018-08-31,"48,6","17,003495",SAO PAULO - MIRANTE
15410,2018-09-30,"72,8","19,094722",SAO PAULO - MIRANTE
15411,2018-10-31,"120,4","19,840457",SAO PAULO - MIRANTE
15412,2018-11-30,"105,8","20,848056",SAO PAULO - MIRANTE
15413,2018-12-31,192,"23,263575",SAO PAULO - MIRANTE
15414,2019-01-31,"319,2","25,100672",SAO PAULO - MIRANTE
15415,2019-02-28,"320,4","23,052679",SAO PAULO - MIRANTE
15416,2019-03-31,231,"22,565457",SAO PAULO - MIRANTE
15417,2019-04-30,"142,6","22,235972",SAO PAULO - MIRANTE
15418,2019-05-31,53,"20,4375",SAO PAULO - MIRANTE
15419,2019-06-30,"39,4","19,013055",SAO PAULO - MIRANTE
15420,2019-07-31,148,"16,978629",SAO PAULO - MIRANTE
15421,2019-08-31,5,"17,562903",SAO PAULO - MIRANTE
15422,2019-09-30,"76,6","19,883472",SAO PAULO - MIRANTE
15423,2019-10-31,"45,8","22,141129",SAO PAULO - MIRANTE
15424,2019-11-30,111,"21,259444",SAO PAULO - MIRANTE
15425,2019-12-31,260,"22,444489",SAO PAULO - MIRANTE
15426,2020-01-31,"279,4","22,912769",SAO PAULO - MIRANTE
15427,2020-02-29,"493,8","21,76954",SAO PAULO - MIRANTE
15428,2020-03-31,"69,4","21,44543",SAO PAULO - MIRANTE
15429,2020-04-30,"7,4","20,094167",SAO PAULO - MIRANTE
15430,2020-05-31,11,"17,714785",SAO PAULO - MIRANTE
15431,2020-06-30,"152,4","19,252361",SAO PAULO - MIRANTE
15432,2020-07-31,"12,6","18,457527",SAO PAULO - MIRANTE
15433,2020-08-31,"66,2","17,554979",SAO PAULO - MIRANTE
15434,2020-09-30,"14,6","21,898472",SAO PAULO - MIRANTE
15435,2020-10-31,"210,2","21,549731",SAO PAULO - MIRANTE
15436,2020-11-30,"135,4","20,58125",SAO PAULO - MIRANTE
15437,2020-12-31,"273,2","22,527823",SAO PAULO - MIRANTE
15438,2021-01-31,215,"23,95457",SAO PAULO - MIRANTE
15439,2021-02-28,"180,6","22,548065",SAO PAULO - MIRANTE
15440,2021-03-31,"138,4","23,508602",SAO PAULO - MIRANTE
15441,2021-04-30,"54,4","19,807778",SAO PAULO - MIRANTE
15442,2021-05-31,"44,4","18,511021",SAO PAULO - MIRANTE
15443,2021-06-30,"16,2","17,264444",SAO PAULO - MIRANTE
15444,2021-07-31,"39,4","15,717385",SAO PAULO - MIRANTE
15445,2021-08-31,"41,4","18,350941",SAO PAULO - MIRANTE
15446,2021-09-30,"38,4","20,883194",SAO PAULO - MIRANTE
15447,2021-10-31,"156,6","18,668414",SAO PAULO - MIRANTE
15448,2021-11-30,"96,8","20,6625",SAO PAULO - MIRANTE
15449,2021-12-31,"167,6","21,286962",SAO PAULO - MIRANTE
15450,2022-01-31,"378,6","22,59207",SAO PAULO - MIRANTE
15451,2022-02-28,"69,2","22,938393",SAO PAULO - MIRANTE
15452,2022-03-31,"233,8","23,572177",SAO PAULO - MIRANTE
15453,2022-04-30,61,"21,126806",SAO PAULO - MIRANTE
15454,2022-05-31,52,"17,725941",SAO PAULO - MIRANTE
15455,2022-06-30,"34,2","17,159444",SAO PAULO - MIRANTE
15456,2022-07-31,"9,2","19,19086",SAO PAULO - MIRANTE
15457,2022-08-31,"37,2","17,131048",SAO PAULO - MIRANTE
15458,2022-09-30,146,"16,755972",SAO PAULO - MIRANTE
15459,2022-10-31,"117,2","20,742473",SAO PAULO - MIRANTE
15460,2022-11-30,"178,4","19,269722",SAO PAULO - MIRANTE
15461,2022-12-31,"166,2","21,634274",SAO PAULO - MIRANTE
15462,2023-01-31,"212,4","22,283199",SAO PAULO - MIRANTE
15463,2023-02-28,"420,2","22,90997",SAO PAULO - MIRANTE
15464,2023-03-31,"234,8","23,075806",SAO PAULO - MIRANTE
15465,2023-04-30,"106,6","20,263425",SAO PAULO - MIRANTE
15466,2023-05-31,"52,2","19,101235",SAO PAULO - MIRANTE
15467,2023-06-30,"45,6","17,686782",SAO PAULO - MIRANTE
15468,2018-01-31,132,"24,470027",CAMPO GRANDE
15469,2018-02-28,"206,2","24,443452",CAMPO GRANDE
15470,2018-03-31,"97,4","25,576882",CAMPO GRANDE
15471,2018-04-30,"89,6","24,797917",CAMPO GRANDE
15472,2018-05-31,"37,4","22,494892",CAMPO GRANDE
15473,2018-06-30,11,"20,319028",CAMPO GRANDE
15474,2018-07-31,0,"21,862097",CAMPO GRANDE
15475,2018-08-31,"112,2","20,933871",CAMPO GRANDE
15476,2018-11-30,"125,4","24,956528",CAMPO GRANDE
15477,2018-12-31,"64,8","25,926613",CAMPO GRANDE
15478,2019-01-31,"122,4","26,091263",CAMPO GRANDE
15479,2019-02-28,"251,4","25,525149",CAMPO GRANDE
15480,2019-03-31,166,"25,075134",CAMPO GRANDE
15481,2019-04-30,"104,4","24,518611",CAMPO GRANDE
15482,2019-05-31,"76,4","22,280645",CAMPO GRANDE
15483,2019-06-30,"20,6","22,685139",CAMPO GRANDE
15484,2019-07-31,"46,4","20,958764",CAMPO GRANDE
15485,2019-08-31,"1,6","23,514722",CAMPO GRANDE
15486,2019-09-30,"16,2","26,8",CAMPO GRANDE
15487,2019-10-31,"30,8","26,746102",CAMPO GRANDE
15488,2019-11-30,"149,4","26,64875",CAMPO GRANDE
15489,2019-12-31,249,"24,971774",CAMPO GRANDE
15490,2020-01-31,"198,2","25,969489",CAMPO GRANDE
15491,2020-02-29,"227,2","25,155603",CAMPO GRANDE
15492,2020-03-31,"80,2","26,473656",CAMPO GRANDE
15493,2020-04-30,"90,2","23,988194",CAMPO GRANDE
15494,2020-05-31,"182,6","20,371213",CAMPO GRANDE
15495,2020-06-30,"41,2","21,769167",CAMPO GRANDE
15496,2020-07-31,4,"21,605108",CAMPO GRANDE
15497,2020-08-31,"27,6","24,2375",CAMPO GRANDE
15498,2020-09-30,"8,4","27,852083",CAMPO GRANDE
15499,2020-10-31,"150,4","27,004301",CAMPO GRANDE
15500,2020-11-30,"91,4","25,943056",CAMPO GRANDE
15501,2020-12-31,"105,4","25,976747",CAMPO GRANDE
15502,2021-01-31,"383,6","24,355376",CAMPO GRANDE
15503,2021-02-28,"116,2","24,733184",CAMPO GRANDE
15504,2021-03-31,65,"24,877554",CAMPO GRANDE
15505,2021-04-30,"53,6","24,199167",CAMPO GRANDE
15506,2021-05-31,"20,4","22,507393",CAMPO GRANDE
15507,2021-06-30,"65,2","21,354012",CAMPO GRANDE
15508,2021-07-31,"1,8","21,284638",CAMPO GRANDE
15509,2021-08-31,"34,2","23,888038",CAMPO GRANDE
15510,2021-09-30,27,"27,495833",CAMPO GRANDE
15511,2021-10-31,"179,8","25,323925",CAMPO GRANDE
15512,2021-11-30,"251,6","27,049722",CAMPO GRANDE
15513,2021-12-31,"149,2","27,325807",CAMPO GRANDE
15514,2022-01-31,115,"26,927957",CAMPO GRANDE
15515,2022-02-28,"73,2","26,96503",CAMPO GRANDE
15516,2022-03-31,211,"26,354973",CAMPO GRANDE
15517,2022-04-30,90,"25,634722",CAMPO GRANDE
15518,2022-05-31,"56,4","21,786728",CAMPO GRANDE
15519,2022-06-30,108,"21,227424",CAMPO GRANDE
15520,2022-09-30,"174,2","22,846389",CAMPO GRANDE
15521,2022-10-31,"110,2","24,196774",CAMPO GRANDE
15522,2022-11-30,"87,6","24,126111",CAMPO GRANDE
15523,2022-12-31,"178,6","25,643011",CAMPO GRANDE
15524,2023-01-31,"328,6","24,13629",CAMPO GRANDE
15525,2023-02-28,"242,2","23,802083",CAMPO GRANDE
15526,2023-03-31,196,"24,668611",CAMPO GRANDE
15527,2023-04-30,"141,4","23,326667",CAMPO GRANDE
15528,2023-05-31,"63,2","22,271237",CAMPO GRANDE
15529,2023-06-30,"77,6","19,59625",CAMPO GRANDE
15530,2023-07-31,"4,6","22,248656",CAMPO GRANDE
15531,2018-01-31,"273,4","24,248253",PONTA PORA
15532,2018-02-28,"232,6","23,663244",PONTA PORA
15533,2018-03-31,191,"24,293145",PONTA PORA
15534,2018-04-30,"47,6","23,479583",PONTA PORA
15535,2018-05-31,"70,2","19,800269",PONTA PORA
15536,2018-07-31,"3,6","18,25672",PONTA PORA
15537,2018-08-31,39,"16,704301",PONTA PORA
15538,2018-09-30,"202,6","20,216806",PONTA PORA
15539,2018-10-31,"258,6","22,887097",PONTA PORA
15540,2018-11-30,"260,6","23,257083",PONTA PORA
15541,2018-12-31,91,"24,954839",PONTA PORA
15542,2019-01-31,"172,4","25,876344",PONTA PORA
15543,2019-02-28,246,"24,281845",PONTA PORA
15544,2019-03-31,"312,2","23,767473",PONTA PORA
15545,2019-04-30,"140,8","22,108333",PONTA PORA
15546,2019-05-31,"134,2","19,94207",PONTA PORA
15547,2019-06-30,"71,6","19,186667",PONTA PORA
15548,2019-07-31,"28,8","16,527957",PONTA PORA
15549,2019-08-31,"11,8","19,431048",PONTA PORA
15550,2019-09-30,"24,2","23,18375",PONTA PORA
15551,2019-10-31,"59,8","25,018548",PONTA PORA
15552,2019-11-30,"255,2","25,426111",PONTA PORA
15553,2019-12-31,"183,8","23,88684",PONTA PORA
15554,2020-01-31,"204,8","25,07379",PONTA PORA
15555,2020-02-29,"150,4","24,718965",PONTA PORA
15556,2020-03-31,"98,4","25,352957",PONTA PORA
